Year,State,County ANSI,Value,Type
2013,s31,c173,57,S
2013,s31,c001,57,S
2011,s19,c127,57,S
2010,s19,c167,57,S
2010,s19,c047,57,S
2010,s31,c061,57,S
2019,s17,c105,56.9,S
2019,s18,c139,56.9,S
2019,s19,c087,56.9,S
2019,s19,c029,56.9,S
2018,s05,c043,56.9,S
2018,s18,c109,56.9,S
2018,s18,c065,56.9,S
2018,s18,c073,56.9,S
2018,s21,c239,56.9,S
2017,s17,c083,56.9,S
2017,s19,c029,56.9,S
2017,s22,c073,56.9,S
2017,s27,c103,56.9,S
2017,s27,c161,56.9,S
2017,s42,c029,56.9,S
2017,s47,c015,56.9,S
2016,s17,c169,56.9,S
2016,s27,c079,56.9,S
2016,s27,c063,56.9,S
2016,s29,c195,56.9,S
2015,s18,c007,56.9,S
2015,s19,c031,56.9,S
2015,s46,c099,56.9,S
2015,s55,c065,56.9,S
2013,s17,c203,56.9,S
2013,s18,c165,56.9,S
2013,s22,c067,56.9,S
2012,s26,c073,56.9,S
2019,s19,c193,56.8,S
2018,s21,c211,56.8,S
2018,s29,c186,56.8,S
2017,s05,c003,56.8,S
2017,s19,c017,56.8,S
2017,s22,c065,56.8,S
2017,s31,c023,56.8,S
2017,s36,c115,56.8,S
2016,s17,c001,56.8,S
2016,s19,c005,56.8,S
2016,s26,c077,56.8,S
2016,s31,c147,56.8,S
2016,s40,c073,56.8,S
2016,s55,c071,56.8,S
2015,s19,c043,56.8,S
2015,s19,c055,56.8,S
2015,s27,c131,56.8,S
2015,s27,c033,56.8,S
2015,s39,c027,56.8,S
2014,s39,c047,56.8,S
2014,s39,c149,56.8,S
2014,s47,c011,56.8,S
2012,s31,c001,56.8,S
2011,s31,c113,56.8,S
2010,s17,c089,56.8,S
2010,s19,c043,56.8,S
2018,s28,c149,56.7,S
2018,s46,c101,56.7,S
2018,s47,c031,56.7,S
2017,s05,c093,56.7,S
2017,s05,c041,56.7,S
2017,s17,c119,56.7,S
2017,s19,c015,56.7,S
2017,s19,c095,56.7,S
2017,s19,c073,56.7,S
2017,s21,c009,56.7,S
2017,s31,c015,56.7,S
2017,s31,c179,56.7,S
2017,s39,c135,56.7,S
2016,s18,c047,56.7,S
2016,s39,c143,56.7,S
2015,s27,c063,56.7,S
2014,s18,c181,56.7,S
2014,s19,c139,56.7,S
2014,s19,c149,56.7,S
2014,s39,c023,56.7,S
2013,s17,c021,56.7,S
2013,s18,c031,56.7,S
2013,s28,c125,56.7,S
2013,s31,c021,56.7,S
2011,s19,c139,56.7,S
2011,s31,c121,56.7,S
2011,s31,c141,56.7,S
2019,s17,c119,56.6,S
2019,s18,c117,56.6,S
2018,s26,c063,56.6,S
2018,s31,c151,56.6,S
2017,s18,c083,56.6,S
2017,s18,c129,56.6,S
2017,s19,c157,56.6,S
2017,s29,c133,56.6,S
2017,s31,c155,56.6,S
2016,s18,c083,56.6,S
2016,s19,c125,56.6,S
2016,s19,c177,56.6,S
2016,s31,c103,56.6,S
2015,s17,c107,56.6,S
2015,s17,c135,56.6,S
2015,s19,c091,56.6,S
2015,s31,c103,56.6,S
2015,s31,c139,56.6,S
2015,s39,c109,56.6,S
2014,s20,c043,56.6,S
2014,s21,c021,56.6,S
2014,s39,c057,56.6,S
2014,s47,c185,56.6,S
2013,s17,c095,56.6,S
2013,s54,c031,56.6,S
2012,s18,c009,56.6,S
2012,s19,c031,56.6,S
2012,s51,c165,56.6,S
2011,s19,c083,56.6,S
2011,s19,c097,56.6,S
2010,s17,c073,56.6,S
2010,s17,c141,56.6,S
2010,s31,c163,56.6,S
2010,s55,c127,56.6,S
2019,s19,c099,56.5,S
2019,s19,c113,56.5,S
2019,s20,c013,56.5,S
2019,s21,c225,56.5,S
2018,s05,c069,56.5,S
2018,s18,c121,56.5,S
2018,s19,c065,56.5,S
2018,s22,c083,56.5,S
2018,s27,c099,56.5,S
2018,s31,c173,56.5,S
2017,s17,c023,56.5,S
2017,s18,c139,56.5,S
2017,s18,c045,56.5,S
2017,s19,c021,56.5,S
2017,s27,c033,56.5,S
2017,s39,c023,56.5,S
2016,s19,c003,56.5,S
2016,s21,c163,56.5,S
2016,s55,c127,56.5,S
2015,s19,c011,56.5,S
2015,s27,c015,56.5,S
2014,s17,c173,56.5,S
2014,s18,c065,56.5,S
2014,s21,c169,56.5,S
2014,s39,c027,56.5,S
2013,s17,c115,56.5,S
2012,s55,c015,56.5,S
2011,s19,c157,56.5,S
2011,s55,c045,56.5,S
2010,s17,c111,56.5,S
2019,s17,c177,56.4,S
2019,s18,c159,56.4,S
2019,s19,c043,56.4,S
2019,s31,c151,56.4,S
2019,s39,c143,56.4,S
2018,s05,c111,56.4,S
2018,s17,c201,56.4,S
2018,s21,c161,56.4,S
2018,s39,c095,56.4,S
2017,s19,c103,56.4,S
2017,s21,c183,56.4,S
2017,s31,c103,56.4,S
2017,s47,c111,56.4,S
2017,s51,c137,56.4,S
2016,s17,c033,56.4,S
2016,s17,c057,56.4,S
2016,s18,c059,56.4,S
2016,s19,c089,56.4,S
2016,s19,c115,56.4,S
2016,s39,c155,56.4,S
2016,s55,c091,56.4,S
2015,s19,c059,56.4,S
2015,s19,c193,56.4,S
2015,s28,c151,56.4,S
2015,s46,c101,56.4,S
2014,s05,c117,56.4,S
2014,s17,c197,56.4,S
2014,s22,c017,56.4,S
2014,s47,c059,56.4,S
2012,s31,c135,56.4,S
2010,s55,c105,56.4,S
2019,s18,c129,56.3,S
2019,s19,c075,56.3,S
2018,s17,c159,56.3,S
2018,s18,c051,56.3,S
2018,s26,c017,56.3,S
2018,s39,c069,56.3,S
2017,s19,c065,56.3,S
2017,s47,c133,56.3,S
2016,s18,c049,56.3,S
2016,s19,c129,56.3,S
2016,s31,c107,56.3,S
2015,s19,c157,56.3,S
2015,s19,c065,56.3,S
2015,s27,c045,56.3,S
2015,s31,c021,56.3,S
2015,s39,c033,56.3,S
2015,s39,c037,56.3,S
2014,s18,c177,56.3,S
2014,s22,c073,56.3,S
2013,s17,c105,56.3,S
2013,s17,c011,56.3,S
2013,s17,c155,56.3,S
2013,s22,c077,56.3,S
2013,s36,c055,56.3,S
2013,s51,c113,56.3,S
2010,s19,c055,56.3,S
2010,s31,c003,56.3,S
2019,s17,c173,56.2,S
2019,s17,c009,56.2,S
2019,s20,c055,56.2,S
2019,s39,c167,56.2,S
2018,s21,c059,56.2,S
2018,s27,c049,56.2,S
2018,s39,c021,56.2,S
2017,s19,c137,56.2,S
2017,s20,c023,56.2,S
2017,s31,c169,56.2,S
2017,s55,c043,56.2,S
2016,s05,c079,56.2,S
2016,s27,c055,56.2,S
2016,s31,c149,56.2,S
2015,s17,c067,56.2,S
2015,s18,c041,56.2,S
2015,s19,c095,56.2,S
2015,s19,c113,56.2,S
2015,s19,c139,56.2,S
2015,s27,c079,56.2,S
2015,s39,c047,56.2,S
2014,s05,c003,56.2,S
2014,s18,c179,56.2,S
2014,s46,c027,56.2,S
2013,s21,c233,56.2,S
2012,s19,c127,56.2,S
2012,s42,c071,56.2,S
2011,s20,c013,56.2,S
2011,s31,c175,56.2,S
2010,s17,c019,56.2,S
2010,s17,c103,56.2,S
2019,s19,c135,56.1,S
2019,s31,c113,56.1,S
2018,s19,c023,56.1,S
2018,s39,c159,56.1,S
2017,s18,c157,56.1,S
2017,s47,c149,56.1,S
2016,s18,c115,56.1,S
2016,s19,c103,56.1,S
2016,s19,c059,56.1,S
2016,s19,c143,56.1,S
2016,s19,c133,56.1,S
2016,s20,c131,56.1,S
2016,s27,c127,56.1,S
2015,s05,c003,56.1,S
2015,s31,c055,56.1,S
2015,s39,c021,56.1,S
2015,s42,c075,56.1,S
2014,s18,c135,56.1,S
2014,s19,c087,56.1,S
2014,s31,c125,56.1,S
2014,s47,c015,56.1,S
2013,s17,c137,56.1,S
2013,s31,c003,56.1,S
2012,s17,c131,56.1,S
2011,s17,c167,56.1,S
2011,s18,c159,56.1,S
2011,s31,c159,56.1,S
2010,s17,c203,56.1,S
2010,s17,c177,56.1,S
2010,s27,c169,56.1,S
2019,s19,c141,56,S
2019,s31,c017,56,S
2019,s31,c173,56,S
2019,s31,c067,56,S
2018,s17,c163,56,S
2018,s18,c145,56,S
2018,s19,c095,56,S
2018,s21,c021,56,S
2018,s31,c023,56,S
2017,s19,c113,56,S
2017,s27,c047,56,S
2017,s27,c049,56,S
2017,s39,c047,56,S
2017,s39,c109,56,S
2016,s18,c091,56,S
2016,s19,c037,56,S
2016,s19,c175,56,S
2016,s27,c073,56,S
2015,s17,c057,56,S
2015,s19,c013,56,S
2015,s19,c125,56,S
2015,s39,c023,56,S
2015,s47,c185,56,S
2014,s17,c111,56,S
2014,s18,c143,56,S
2014,s21,c053,56,S
2013,s18,c011,56,S
2013,s31,c027,56,S
2012,s31,c079,56,S
2012,s31,c017,56,S
2011,s17,c039,56,S
2011,s17,c113,56,S
2011,s18,c015,56,S
2011,s19,c017,56,S
2010,s20,c119,56,S
2019,s17,c095,55.9,S
2019,s19,c145,55.9,S
2019,s39,c027,55.9,S
2018,s21,c015,55.9,S
2018,s39,c125,55.9,S
2018,s46,c079,55.9,S
2017,s17,c001,55.9,S
2017,s19,c023,55.9,S
2017,s19,c019,55.9,S
2017,s27,c147,55.9,S
2017,s27,c063,55.9,S
2017,s31,c027,55.9,S
2016,s19,c007,55.9,S
2015,s17,c111,55.9,S
2015,s17,c061,55.9,S
2015,s18,c139,55.9,S
2015,s18,c047,55.9,S
2015,s27,c169,55.9,S
2015,s31,c169,55.9,S
2014,s19,c027,55.9,S
2014,s31,c037,55.9,S
2014,s31,c001,55.9,S
2014,s48,c341,55.9,S
2013,s20,c189,55.9,S
2013,s21,c067,55.9,S
2012,s17,c095,55.9,S
2012,s31,c185,55.9,S
2011,s17,c123,55.9,S
2011,s18,c023,55.9,S
2010,s26,c105,55.9,S
2019,s17,c201,55.8,S
2019,s19,c107,55.8,S
2019,s19,c133,55.8,S
2018,s18,c117,55.8,S
2018,s27,c131,55.8,S
2018,s27,c073,55.8,S
2018,s46,c043,55.8,S
2017,s18,c049,55.8,S
2017,s18,c121,55.8,S
2017,s29,c049,55.8,S
2017,s31,c051,55.8,S
2017,s34,c041,55.8,S
2017,s47,c055,55.8,S
2016,s17,c091,55.8,S
2016,s18,c103,55.8,S
2016,s19,c183,55.8,S
2016,s27,c173,55.8,S
2016,s46,c027,55.8,S
2015,s19,c087,55.8,S
2014,s05,c079,55.8,S
2014,s17,c085,55.8,S
2014,s18,c017,55.8,S
2014,s19,c031,55.8,S
2014,s19,c035,55.8,S
2014,s21,c191,55.8,S
2014,s29,c195,55.8,S
2014,s39,c045,55.8,S
2013,s17,c177,55.8,S
2013,s18,c157,55.8,S
2013,s47,c027,55.8,S
2012,s17,c021,55.8,S
2012,s21,c171,55.8,S
2011,s31,c163,55.8,S
2011,s31,c023,55.8,S
2011,s31,c089,55.8,S
2010,s31,c041,55.8,S
2018,s18,c089,55.7,S
2018,s21,c099,55.7,S
2018,s31,c025,55.7,S
2017,s19,c129,55.7,S
2017,s20,c083,55.7,S
2017,s27,c109,55.7,S
2017,s39,c021,55.7,S
2017,s42,c087,55.7,S
2016,s05,c041,55.7,S
2016,s20,c157,55.7,S
2015,s27,c143,55.7,S
2014,s18,c053,55.7,S
2014,s19,c141,55.7,S
2014,s19,c093,55.7,S
2014,s31,c023,55.7,S
2014,s39,c125,55.7,S
2013,s31,c107,55.7,S
2011,s19,c013,55.7,S
2011,s19,c167,55.7,S
2010,s19,c035,55.7,S
2010,s19,c149,55.7,S
2010,s31,c039,55.7,S
2019,s17,c037,55.6,S
2019,s17,c085,55.6,S
2019,s19,c191,55.6,S
2019,s19,c147,55.6,S
2019,s28,c133,55.6,S
2018,s19,c131,55.6,S
2018,s27,c133,55.6,S
2018,s47,c107,55.6,S
2017,s17,c047,55.6,S
2017,s18,c021,55.6,S
2017,s27,c099,55.6,S
2017,s31,c153,55.6,S
2017,s31,c021,55.6,S
2016,s17,c051,55.6,S
2016,s26,c081,55.6,S
2016,s26,c139,55.6,S
2015,s18,c161,55.6,S
2015,s19,c083,55.6,S
2015,s19,c037,55.6,S
2015,s19,c191,55.6,S
2015,s19,c123,55.6,S
2015,s27,c171,55.6,S
2014,s18,c111,55.6,S
2014,s19,c047,55.6,S
2014,s21,c097,55.6,S
2014,s28,c055,55.6,S
2014,s31,c155,55.6,S
2014,s39,c167,55.6,S
2014,s42,c077,55.6,S
2013,s39,c097,55.6,S
2012,s17,c039,55.6,S
2011,s31,c065,55.6,S
2019,s19,c103,55.5,S
2019,s19,c065,55.5,S
2019,s19,c179,55.5,S
2018,s18,c005,55.5,S
2018,s18,c153,55.5,S
2018,s18,c163,55.5,S
2018,s19,c021,55.5,S
2018,s19,c073,55.5,S
2017,s05,c111,55.5,S
2017,s18,c133,55.5,S
2017,s21,c087,55.5,S
2017,s27,c079,55.5,S
2017,s31,c177,55.5,S
2017,s39,c045,55.5,S
2016,s19,c071,55.5,S
2016,s20,c061,55.5,S
2016,s27,c151,55.5,S
2016,s39,c091,55.5,S
2015,s28,c125,55.5,S
2014,s19,c071,55.5,S
2013,s17,c099,55.5,S
2013,s21,c045,55.5,S
2011,s19,c183,55.5,S
2010,s17,c135,55.5,S
2010,s39,c033,55.5,S
2010,s55,c059,55.5,S
2019,s17,c125,55.4,S
2019,s17,c143,55.4,S
2019,s17,c099,55.4,S
2019,s18,c067,55.4,S
2019,s55,c043,55.4,S
2018,s05,c079,55.4,S
2018,s31,c037,55.4,S
2018,s31,c021,55.4,S
2018,s39,c045,55.4,S
2018,s39,c079,55.4,S
2017,s18,c177,55.4,S
2017,s19,c145,55.4,S
2017,s42,c055,55.4,S
2017,s47,c177,55.4,S
2017,s47,c033,55.4,S
2016,s18,c027,55.4,S
2016,s31,c151,55.4,S
2016,s55,c063,55.4,S
2015,s19,c103,55.4,S
2015,s27,c101,55.4,S
2014,s18,c047,55.4,S
2014,s51,c061,55.4,S
2013,s18,c037,55.4,S
2013,s19,c055,55.4,S
2013,s31,c139,55.4,S
2012,s17,c071,55.4,S
2011,s19,c141,55.4,S
2011,s51,c165,55.4,S
2010,s17,c173,55.4,S
2010,s19,c171,55.4,S
2010,s19,c093,55.4,S
2010,s19,c165,55.4,S
2019,s31,c023,55.3,S
2019,s42,c119,55.3,S
2018,s17,c075,55.3,S
2018,s19,c133,55.3,S
2017,s01,c043,55.3,S
2017,s17,c049,55.3,S
2017,s22,c029,55.3,S
2017,s29,c143,55.3,S
2017,s39,c097,55.3,S
2016,s17,c083,55.3,S
2016,s18,c051,55.3,S
2016,s18,c101,55.3,S
2016,s22,c029,55.3,S
2016,s27,c053,55.3,S
2015,s17,c085,55.3,S
2015,s27,c129,55.3,S
2015,s39,c147,55.3,S
2015,s39,c165,55.3,S
2014,s17,c079,55.3,S
2014,s17,c161,55.3,S
2014,s18,c093,55.3,S
2014,s19,c165,55.3,S
2013,s47,c107,55.3,S
2012,s22,c123,55.3,S
2012,s39,c161,55.3,S
2011,s17,c071,55.3,S
2011,s19,c023,55.3,S
2011,s31,c183,55.3,S
2010,s17,c117,55.3,S
2010,s18,c107,55.3,S
2010,s19,c083,55.3,S
2010,s19,c009,55.3,S
2019,s19,c139,55.2,S
2019,s19,c019,55.2,S
2018,s28,c135,55.2,S
2017,s18,c167,55.2,S
2017,s19,c033,55.2,S
2017,s21,c149,55.2,S
2016,s17,c197,55.2,S
2016,s17,c185,55.2,S
2016,s19,c153,55.2,S
2016,s20,c005,55.2,S
2016,s39,c117,55.2,S
2016,s55,c053,55.2,S
2015,s13,c087,55.2,S
2015,s17,c013,55.2,S
2015,s18,c051,55.2,S
2015,s19,c105,55.2,S
2015,s19,c025,55.2,S
2015,s26,c157,55.2,S
2015,s55,c025,55.2,S
2015,s55,c043,55.2,S
2014,s19,c009,55.2,S
2014,s19,c161,55.2,S
2014,s21,c031,55.2,S
2013,s17,c073,55.2,S
2013,s42,c051,55.2,S
2011,s17,c107,55.2,S
2011,s19,c103,55.2,S
2010,s17,c183,55.2,S
2010,s17,c187,55.2,S
2010,s18,c067,55.2,S
2019,s19,c057,55.1,S
2019,s19,c025,55.1,S
2019,s22,c029,55.1,S
2019,s31,c155,55.1,S
2018,s28,c137,55.1,S
2018,s36,c037,55.1,S
2018,s55,c025,55.1,S
2017,s27,c127,55.1,S
2016,s19,c101,55.1,S
2016,s31,c131,55.1,S
2016,s55,c101,55.1,S
2015,s13,c225,55.1,S
2015,s17,c119,55.1,S
2015,s18,c133,55.1,S
2015,s19,c049,55.1,S
2015,s19,c001,55.1,S
2014,s05,c001,55.1,S
2014,s19,c127,55.1,S
2014,s19,c061,55.1,S
2014,s21,c225,55.1,S
2014,s31,c107,55.1,S
2013,s05,c003,55.1,S
2013,s19,c043,55.1,S
2013,s31,c159,55.1,S
2013,s39,c045,55.1,S
2013,s39,c141,55.1,S
2013,s39,c057,55.1,S
2013,s42,c029,55.1,S
2012,s31,c019,55.1,S
2011,s18,c107,55.1,S
2011,s19,c019,55.1,S
2011,s19,c009,55.1,S
2010,s17,c085,55.1,S
2010,s19,c191,55.1,S
2010,s31,c027,55.1,S
2010,s39,c169,55.1,S
2010,s55,c049,55.1,S
2019,s18,c051,55,S
2019,s19,c023,55,S
2019,s21,c001,55,S
2019,s21,c149,55,S
2018,s18,c103,55,S
2018,s18,c079,55,S
2018,s21,c087,55,S
2018,s21,c163,55,S
2018,s39,c173,55,S
2017,s17,c141,55,S
2017,s21,c161,55,S
2017,s31,c037,55,S
2016,s18,c071,55,S
2016,s18,c117,55,S
2016,s36,c049,55,S
2016,s39,c049,55,S
2015,s17,c117,55,S
2015,s46,c127,55,S
2014,s17,c035,55,S
2014,s28,c053,55,S
2014,s28,c021,55,S
2014,s34,c041,55,S
2013,s39,c161,55,S
2012,s17,c011,55,S
2012,s18,c023,55,S
2011,s19,c095,55,S
2011,s20,c119,55,S
2011,s54,c031,55,S
2010,s17,c011,55,S
2019,s19,c091,54.9,S
2019,s31,c147,54.9,S
2018,s05,c003,54.9,S
2018,s21,c001,54.9,S
2018,s27,c109,54.9,S
2018,s28,c163,54.9,S
2018,s31,c095,54.9,S
2018,s39,c113,54.9,S
2017,s18,c039,54.9,S
2017,s19,c105,54.9,S
2017,s27,c039,54.9,S
2017,s39,c119,54.9,S
2017,s51,c165,54.9,S
2016,s18,c087,54.9,S
2016,s21,c199,54.9,S
2016,s31,c127,54.9,S
2015,s17,c201,54.9,S
2015,s18,c159,54.9,S
2015,s19,c187,54.9,S
2015,s21,c001,54.9,S
2015,s28,c083,54.9,S
2015,s39,c045,54.9,S
2014,s18,c035,54.9,S
2014,s19,c097,54.9,S
2014,s21,c215,54.9,S
2014,s39,c003,54.9,S
2013,s31,c073,54.9,S
2012,s31,c085,54.9,S
2011,s39,c033,54.9,S
2010,s18,c023,54.9,S
2010,s31,c011,54.9,S
2019,s19,c119,54.8,S
2019,s19,c111,54.8,S
2018,s39,c147,54.8,S
2017,s05,c021,54.8,S
2017,s18,c067,54.8,S
2017,s19,c195,54.8,S
2017,s21,c217,54.8,S
2017,s24,c035,54.8,S
2017,s27,c015,54.8,S
2017,s28,c011,54.8,S
2016,s18,c005,54.8,S
2016,s18,c003,54.8,S
2016,s18,c089,54.8,S
2016,s21,c167,54.8,S
2016,s21,c099,54.8,S
2016,s26,c067,54.8,S
2016,s27,c129,54.8,S
2016,s29,c107,54.8,S
2016,s46,c125,54.8,S
2016,s55,c117,54.8,S
2015,s27,c053,54.8,S
2015,s55,c127,54.8,S
2014,s18,c175,54.8,S
2014,s18,c037,54.8,S
2014,s18,c021,54.8,S
2013,s31,c103,54.8,S
2013,s39,c167,54.8,S
2012,s28,c083,54.8,S
2012,s28,c125,54.8,S
2010,s17,c143,54.8,S
2010,s17,c201,54.8,S
2010,s18,c057,54.8,S
2010,s31,c059,54.8,S
2019,s18,c157,54.7,S
2019,s19,c183,54.7,S
2019,s36,c123,54.7,S
2018,s18,c183,54.7,S
2018,s22,c029,54.7,S
2018,s31,c141,54.7,S
2017,s18,c009,54.7,S
2016,s17,c119,54.7,S
2016,s18,c073,54.7,S
2015,s27,c083,54.7,S
2015,s29,c187,54.7,S
2015,s39,c097,54.7,S
2015,s55,c027,54.7,S
2014,s18,c163,54.7,S
2014,s19,c145,54.7,S
2014,s21,c087,54.7,S
2014,s21,c149,54.7,S
2014,s42,c041,54.7,S
2014,s46,c135,54.7,S
2013,s17,c187,54.7,S
2013,s18,c053,54.7,S
2013,s21,c225,54.7,S
2013,s31,c167,54.7,S
2012,s18,c127,54.7,S
2012,s19,c043,54.7,S
2012,s51,c069,54.7,S
2010,s19,c089,54.7,S
2010,s19,c119,54.7,S
2019,s19,c051,54.6,S
2019,s22,c041,54.6,S
2019,s47,c033,54.6,S
2018,s19,c015,54.6,S
2018,s27,c143,54.6,S
2017,s17,c079,54.6,S
2017,s19,c049,54.6,S
2017,s19,c191,54.6,S
2017,s21,c239,54.6,S
2017,s27,c143,54.6,S
2017,s31,c181,54.6,S
2016,s22,c107,54.6,S
2016,s27,c145,54.6,S
2016,s29,c183,54.6,S
2016,s39,c101,54.6,S
2016,s39,c033,54.6,S
2016,s39,c007,54.6,S
2016,s46,c087,54.6,S
2015,s18,c177,54.6,S
2015,s22,c035,54.6,S
2014,s17,c171,54.6,S
2014,s18,c097,54.6,S
2014,s19,c099,54.6,S
2014,s31,c043,54.6,S
2014,s39,c033,54.6,S
2014,s39,c021,54.6,S
2014,s39,c109,54.6,S
2014,s55,c049,54.6,S
2013,s17,c179,54.6,S
2012,s27,c157,54.6,S
2012,s31,c089,54.6,S
2012,s31,c035,54.6,S
2011,s17,c195,54.6,S
2011,s19,c099,54.6,S
2011,s31,c115,54.6,S
2019,s18,c007,54.5,S
2019,s19,c037,54.5,S
2019,s21,c059,54.5,S
2019,s42,c013,54.5,S
2019,s42,c061,54.5,S
2019,s55,c025,54.5,S
2018,s18,c131,54.5,S
2018,s27,c019,54.5,S
2018,s31,c177,54.5,S
2018,s39,c041,54.5,S
2018,s46,c057,54.5,S
2017,s05,c043,54.5,S
2017,s17,c059,54.5,S
2017,s17,c005,54.5,S
2017,s18,c011,54.5,S
2017,s27,c101,54.5,S
2017,s29,c151,54.5,S
2017,s42,c011,54.5,S
2017,s47,c103,54.5,S
2016,s20,c149,54.5,S
2016,s26,c005,54.5,S
2016,s31,c181,54.5,S
2016,s55,c009,54.5,S
2015,s18,c127,54.5,S
2015,s18,c165,54.5,S
2015,s19,c057,54.5,S
2015,s27,c109,54.5,S
2015,s27,c127,54.5,S
2015,s46,c027,54.5,S
2014,s19,c111,54.5,S
2014,s19,c129,54.5,S
2014,s31,c027,54.5,S
2014,s31,c179,54.5,S
2014,s42,c013,54.5,S
2013,s17,c109,54.5,S
2013,s18,c145,54.5,S
2013,s31,c037,54.5,S
2013,s31,c179,54.5,S
2013,s31,c169,54.5,S
2013,s36,c123,54.5,S
2012,s51,c043,54.5,S
2010,s19,c023,54.5,S
2010,s19,c161,54.5,S
2010,s39,c043,54.5,S
2019,s19,c049,54.4,S
2019,s29,c207,54.4,S
2019,s31,c177,54.4,S
2019,s47,c031,54.4,S
2019,s55,c045,54.4,S
2018,s18,c141,54.4,S
2018,s18,c129,54.4,S
2018,s31,c155,54.4,S
2018,s31,c119,54.4,S
2018,s46,c099,54.4,S
2018,s55,c105,54.4,S
2017,s17,c185,54.4,S
2017,s18,c111,54.4,S
2017,s19,c131,54.4,S
2017,s19,c123,54.4,S
2017,s21,c047,54.4,S
2017,s27,c157,54.4,S
2017,s29,c007,54.4,S
2016,s18,c109,54.4,S
2016,s18,c099,54.4,S
2016,s19,c117,54.4,S
2016,s39,c003,54.4,S
2016,s46,c077,54.4,S
2015,s18,c037,54.4,S
2015,s19,c077,54.4,S
2015,s47,c031,54.4,S
2014,s05,c017,54.4,S
2014,s17,c109,54.4,S
2014,s21,c207,54.4,S
2013,s18,c139,54.4,S
2013,s20,c069,54.4,S
2013,s36,c099,54.4,S
2012,s55,c117,54.4,S
2011,s17,c093,54.4,S
2011,s31,c041,54.4,S
2011,s31,c011,54.4,S
2011,s42,c075,54.4,S
2010,s18,c045,54.4,S
2010,s31,c111,54.4,S
2010,s39,c097,54.4,S
2010,s55,c021,54.4,S
2019,s05,c069,54.3,S
2019,s18,c069,54.3,S
2019,s18,c113,54.3,S
2019,s19,c067,54.3,S
2019,s19,c115,54.3,S
2019,s22,c123,54.3,S
2019,s24,c021,54.3,S
2019,s31,c181,54.3,S
2019,s36,c003,54.3,S
2018,s18,c027,54.3,S
2018,s27,c129,54.3,S
2017,s01,c079,54.3,S
2017,s27,c045,54.3,S
2017,s47,c125,54.3,S
2016,s05,c001,54.3,S
2016,s19,c181,54.3,S
2016,s21,c021,54.3,S
2016,s27,c171,54.3,S
2016,s27,c105,54.3,S
2016,s29,c053,54.3,S
2016,s29,c175,54.3,S
2016,s29,c137,54.3,S
2016,s39,c173,54.3,S
2015,s19,c079,54.3,S
2015,s21,c233,54.3,S
2014,s18,c075,54.3,S
2014,s21,c101,54.3,S
2014,s31,c083,54.3,S
2014,s39,c097,54.3,S
2014,s55,c043,54.3,S
2013,s18,c069,54.3,S
2013,s18,c045,54.3,S
2012,s22,c107,54.3,S
2011,s20,c023,54.3,S
2010,s18,c011,54.3,S
2010,s19,c061,54.3,S
2010,s27,c133,54.3,S
2019,s19,c189,54.2,S
2019,s19,c073,54.2,S
2019,s19,c077,54.2,S
2019,s22,c107,54.2,S
2019,s27,c049,54.2,S
2019,s39,c161,54.2,S
2018,s17,c091,54.2,S
2018,s19,c109,54.2,S
2018,s19,c177,54.2,S
2018,s36,c055,54.2,S
2017,s18,c005,54.2,S
2017,s18,c165,54.2,S
2017,s29,c005,54.2,S
2017,s31,c055,54.2,S
2017,s31,c127,54.2,S
2017,s47,c165,54.2,S
2017,s47,c099,54.2,S
2016,s18,c039,54.2,S
2016,s19,c185,54.2,S
2016,s21,c059,54.2,S
2016,s26,c037,54.2,S
2016,s29,c111,54.2,S
2016,s39,c165,54.2,S
2015,s18,c015,54.2,S
2015,s21,c067,54.2,S
2015,s21,c031,54.2,S
2015,s26,c017,54.2,S
2015,s46,c083,54.2,S
2014,s18,c153,54.2,S
2014,s19,c057,54.2,S
2014,s27,c049,54.2,S
2014,s39,c063,54.2,S
2014,s47,c133,54.2,S
2014,s47,c089,54.2,S
2013,s17,c183,54.2,S
2013,s17,c141,54.2,S
2013,s18,c063,54.2,S
2013,s19,c163,54.2,S
2013,s19,c149,54.2,S
2013,s31,c051,54.2,S
2013,s47,c131,54.2,S
2013,s51,c069,54.2,S
2012,s19,c061,54.2,S
2012,s27,c039,54.2,S
2012,s51,c113,54.2,S
2011,s31,c077,54.2,S
2010,s17,c129,54.2,S
2010,s18,c171,54.2,S
2010,s19,c131,54.2,S
2010,s31,c023,54.2,S
2019,s05,c017,54.1,S
2019,s19,c069,54.1,S
2019,s19,c197,54.1,S
2019,s36,c055,54.1,S
2018,s17,c101,54.1,S
2018,s17,c133,54.1,S
2018,s18,c029,54.1,S
2018,s21,c233,54.1,S
2018,s22,c067,54.1,S
2018,s36,c011,54.1,S
2017,s17,c035,54.1,S
2017,s19,c067,54.1,S
2017,s21,c067,54.1,S
2017,s28,c135,54.1,S
2017,s39,c127,54.1,S
2016,s17,c027,54.1,S
2016,s26,c057,54.1,S
2016,s28,c011,54.1,S
2016,s46,c111,54.1,S
2016,s55,c061,54.1,S
2015,s19,c005,54.1,S
2015,s39,c113,54.1,S
2014,s21,c183,54.1,S
2013,s21,c135,54.1,S
2013,s31,c053,54.1,S
2013,s31,c043,54.1,S
2012,s17,c143,54.1,S
2012,s19,c075,54.1,S
2011,s39,c045,54.1,S
2010,s17,c137,54.1,S
2010,s55,c045,54.1,S
